crID	flank	n_reads	raw_sites	sites	sv_sites	lowq	pairs_decided	n_groups	grouped_frac	sizes	secs	assigned_trio_frac	acc_asg	split_err_asg	join_err_asg	cur_n	ari_vs_cur	trio_n	trio_pat	trio_mat	acc_new	split_err_new	join_err_new	acc_cur	split_err_cur	join_err_cur	error	_labels
1209	5000	21	106	84	0	0	0.952	2	0.905	14,5,1,1	1.0	0.95	1.0	0.0	0.0	1	0.0	20	15	6	0.926	0.122	0.0	0.605	0.0	1.0		{"04664203-9c2d-4cc0-a0fe-32887f17e87d": 0, "09e849cc-e588-4bc3-abc8-76011c5e3fdc": 0, "15ce62c6-76e5-46a1-a649-9c4f79da3018": 1, "1d3addf2-0ee7-44fc-b352-c55cb8ec8319": 1, "2d657dad-819d-4801-936e-217a8ba94101": 0, "31a86645-3cda-4572-a49d-3acd973e3d1e": 0, "32b2eb6d-5e9d-4708-b421-07a7ed19c7b7": 0, "3a281603-87f8-4137-beed-93903aff1786": 1, "48bed2dd-4983-4690-a452-a8d9ddbb6c36": 0, "4bc54650-567a-42cc-bb92-b0a39cda4f47": 1, "5a1a1d7c-9fea-4891-980c-5a3cdcd01c1c": -1, "5f35b508-ff94-4f1e-b088-57a6127d9ee2": 0, "8a1e8c07-8612-4504-95ab-b5b0a053550c": 0, "9191bd90-bfea-449a-bf07-c15240bcea8a": 0, "923b3761-3410-4cd9-91f6-5c02d9fa2d03": 0, "93fb175c-54cc-4adb-b126-90292d17f698": 1, "a12af6ad-947e-464e-914d-4e8e3aa4f7e8": 0, "ba812ffb-d3a8-49a6-bd1e-b9469dc8fd77": -1, "c3723cd7-5f80-44ae-8825-92c8a7f731ab": 0, "d9f00371-486b-4108-bb7b-0debc14be4e9": 0, "fbb640c4-974c-43db-b056-5ff1f6284be2": 0}
1210	5000	19	198	200	18	0	0.912	2	1.0	10,9	0.6	1.0	1.0	0.0	0.0	2	0.789	17	8	10	1.0	0.0	0.0	1.0	0.0	0.0		{"0e9a29fa-e9dc-4d74-a611-5ece81c554e7": 0, "11d9e5a5-ff86-4816-8e11-3f1bab63efa7": 1, "1a29842c-ccbd-416b-b0cc-953a8d664aff": 0, "24fd94ae-3192-45f5-9d77-d4c5697fc6d8": 0, "2a25d3c9-bfb9-44f9-a42f-2455643fad83": 0, "53164811-8afc-4ca3-a1d6-85a166ac0ecf": 1, "608f7291-649f-4367-9b79-0c745525f777": 1, "7134623b-0d87-4654-9eab-05a91011a6e6": 0, "7e77eff6-c143-47c6-8663-a7654e2725d5": 0, "82a17d10-a41e-4af9-8f92-b63de881b685": 1, "ab269de0-56a0-43e1-bf4f-8928e8a7eb8c": 0, "b2df1090-7830-44df-a4d6-a0d579d96efd": 1, "bf4e2aab-54f7-43c4-8788-2104096d3a71": 0, "c60d128d-900b-446e-886a-8d35f1065cac": 0, "c8e28d52-2e21-4584-a5cd-79c09e8d7790": 0, "cbf053ec-c690-4b8f-8eb7-01dba9e7936b": 1, "ccfd7d7c-43cf-4918-b8d8-ac8729743589": 1, "d53ebb10-b176-487e-92cb-b58cc9cea2b7": 1, "df3a4c6d-0d8e-4573-a85c-4c3d4488eff3": 1}
1211	5000	17	304	297	15	0	0.985	2	1.0	10,7	0.6	1.0	1.0	0.0	0.0	2	1.0	17	10	8	1.0	0.0	0.0	1.0	0.0	0.0		{"0e9a29fa-e9dc-4d74-a611-5ece81c554e7": 0, "1a29842c-ccbd-416b-b0cc-953a8d664aff": 0, "625c42bf-0a90-48ac-a83b-8a07c760938f": 1, "7134623b-0d87-4654-9eab-05a91011a6e6": 0, "849eb2e3-1f49-40ff-87a8-13f4547391c2": 1, "92dcd558-190b-47b0-a716-db8044977df1": 1, "a722f550-22f3-47b0-a293-c08680a11cff": 0, "ab269de0-56a0-43e1-bf4f-8928e8a7eb8c": 0, "bf0bed7f-0b4e-4e3a-be45-a441ff86a874": 0, "bf4e2aab-54f7-43c4-8788-2104096d3a71": 0, "c0148b61-0279-4396-98ca-e3104ebd54bf": 1, "c8e28d52-2e21-4584-a5cd-79c09e8d7790": 0, "cbf053ec-c690-4b8f-8eb7-01dba9e7936b": 1, "ccfd7d7c-43cf-4918-b8d8-ac8729743589": 1, "d39a4e56-2c00-499e-8b59-a6b8dffd492e": 0, "df3a4c6d-0d8e-4573-a85c-4c3d4488eff3": 1, "df9223a0-3a8c-44b8-abf4-390a7e4d3e7b": 0}
1214	5000	26	131	130	20	0	0.868	2	0.962	14,11,1	1.1	1.0	1.0	0.0	0.0	2	0.84	21	13	10	1.0	0.0	0.0	0.905	0.113	0.077		{"0c95ba0d-1352-4414-8c5e-ff8241e4a199": 0, "1b4f1abd-dbdd-4dc3-844b-89d987cd5ddd": 0, "276b22f6-4018-41c6-b38c-917d5a6417fb": 1, "28d7fe95-ea0d-44d7-9f2b-f85880329966": 0, "32690eab-64a4-4a1e-a387-03a47eeeb58e": 1, "48e29a8e-fe62-42e9-8532-e7d1b6795d5f": 1, "4a64db38-d2a5-41ce-9674-6f9f12569ae6": 0, "60df2615-d630-4acc-b6f3-0db99506ab9a": 1, "6289898c-51a0-4c2d-b880-10405713730c": 0, "6672c97c-0963-4b9f-9be5-83757bfa82bf": 0, "67fc95af-ac77-4c69-bd8a-05dfe4afe06c": 0, "99b4dfa0-ae8c-4aad-92a4-35fde2be9c44": -1, "99d07ebf-5a0e-4f11-b16d-cf154dc3ded0": 0, "a907c488-a3f3-4be5-8fa7-00b51c844340": 0, "b0024af8-503a-45a2-a322-26adb23a7c30": 0, "b3caee59-1a07-4c23-9172-717b5204ceb2": 1, "c15019e1-2252-4436-b2bf-9c38f6de891f": 0, "c201ee61-a86a-4425-827b-53098dd948de": 1, "c2c65a69-d281-4253-b3de-0f38efce4d64": 0, "ca0f6bde-8744-48fc-85b6-1bbda918d67f": 1, "d2508470-3b89-49ec-ab68-829d074578bf": 0, "dfa208c1-1d70-4122-85b0-94a1343f8703": 1, "ec6e86bc-8123-4440-9405-edb7f9ad7cf0": 1, "f4b4d9b1-5ae0-46e6-8409-8dffae207a90": 0, "f541b2ac-da17-4873-8dfd-fda59765566d": 1, "ff965e94-8c90-4935-ba16-feaee0807dd3": 1}
1228	5000	33	557	566	48	0	0.964	2	1.0	20,13	2.0	1.0	1.0	0.0	0.0	2	0.879	27	9	20	1.0	0.0	0.0	1.0	0.0	0.0		{"06165e30-3fa2-4578-ba01-2aaf9fb917e2": 1, "1aeddaad-fce0-4197-b04f-128530b28edc": 0, "2103739e-4eb1-4685-aff6-d49a4a5e7dee": 0, "2fa97366-75b2-45e6-8629-13192061bf60": 1, "3df2250b-3cc0-4c63-82ce-ffea029f6e57": 0, "506d66f8-023c-41ee-ab3f-75169c0c1f64": 1, "555b3044-c484-4693-9ff9-21a0bb2ad61d": 0, "5a86acff-7725-4e29-8aa9-4aadf8b955ea": 1, "6444430e-f630-47c2-a438-3b874688958a": 1, "71ab1024-8120-4c1f-87c0-af61038d53fe": 0, "71fc9387-e241-4852-b8a0-baacca1a4a55": 1, "761289d2-fcb0-44c8-b76b-f086b8a1bab5": 0, "7c5d01c1-9067-487d-b4b1-4101c2a51a09": 1, "8ac56aad-6d4e-42ae-b9cc-abf76f83d7a0": 0, "945f0fd3-f237-425a-bf2d-49a2db5ef470": 0, "9831a8c3-822d-4b73-997e-21901e320872": 0, "a3fd18e0-9325-43a1-a7cd-eaa0fb1dac63": 0, "a8ef5cf0-5279-4747-b626-3e1ca67f2c04": 0, "afbcee8f-059c-4abf-8a8f-80cffca2bfcd": 1, "b0e06712-e2ff-4b99-8efd-548cc8848f77": 0, "c0436e26-5aa6-4d49-a166-57dffadd892d": 0, "c4f1e2b5-f21e-4945-94c0-4d63bb4b4351": 1, "cf74ed79-655e-4a72-bd33-b208477abe76": 1, "d43f702f-1525-409d-a8cb-cd6f97d47fb1": 1, "e179c6cc-1afc-4142-97c4-4503e6c271f8": 0, "e3e4f35b-d558-4564-a617-ad521f1b4950": 0, "eac517e0-54ad-4c72-ad8e-18a75865597b": 1, "f5edbf34-8d8b-4fdf-aaac-117c91c9fa6a": 0, "f631fb88-0872-4f97-a4c8-7f9bcae1ab11": 0, "f98aee27-a059-4f5e-8a47-39ba77bf4aa7": 1, "fa994bef-2e6f-4e99-b228-4ffd95b5f9e8": 0, "fbbd3e27-e028-4621-81e4-914ed77edd11": 0, "fdf1a6ed-077c-418c-96c9-865c336ce600": 0}
1229	5000	26	117	98	20	0	0.948	2	0.962	15,10,1	1.3	1.0	1.0	0.0	0.0	2	0.908	21	9	13	1.0	0.0	0.0	1.0	0.0	0.0		{"04c193d9-3bcf-47b4-92e7-c6f764c618e3": -1, "0563463d-304b-4d12-a759-d1d79f25b5ca": 0, "06eb65e4-733a-4ca8-8e86-d88ffdfee326": 1, "20fd7602-23b0-4b5c-815b-31203311813a": 1, "25b462f3-0bee-44b1-9c9f-b531c64aa4ec": 0, "36c83760-b99c-419f-ad08-9d984b375c31": 1, "39df2a9b-cec3-429a-806c-97fc807ffc20": 0, "644c2382-19f2-436a-95f7-6a3f34c90323": 0, "6910f3d8-927f-4236-bf23-c605a2660035": 1, "717a8001-71c7-40f1-84a9-e1b9709168d8": 0, "87dba617-9edf-4843-a0d9-0cfb2c1e2caf": 1, "a4d703bf-52d5-4395-96bf-fc1fc9daef16": 0, "a908e8cf-8101-40d2-ad35-56cd1d5231be": 1, "ac57c8f3-f2c1-4071-9005-7f4343763aad": 0, "af883b89-b199-41e8-b247-051105bb43bc": 0, "b1561d5c-bbed-461c-994d-bc310c5909dd": 0, "b8aed9a5-d2bc-4e2c-a6b6-73b8feff2a5f": 0, "bafd9ceb-6676-4a64-87f8-f453801e3bd9": 0, "bfaeaf07-b39e-459b-a758-fdf129d09283": 1, "c3c27f8d-46ce-4288-bc4a-ac498ca31e0f": 0, "dac67352-c8e1-4b35-a2a3-49c2e05039ff": 0, "e44266dd-406b-4e2f-855e-07af6f039f8c": 1, "ed34e179-fd90-4842-972d-5a6ff037ef6a": 0, "fe17fd61-694a-4e2f-accc-dcc0be83fa46": 1, "fe8a3bdd-826f-4b31-a191-cc07c17414b1": 1, "fed29701-26da-4f1d-9f91-4c7807957b7d": 0}
1240	5000	24	74	58	22	0	0.978	2	1.0	19,5	1.1	1.0	1.0	0.0	0.0	1	0.0	24	7	19	1.0	0.0	0.0	0.644	0.0	1.0		{"02b8bc38-c012-468b-b175-fb172514d675": 0, "05baec72-c29d-4092-b928-0a186df66402": 0, "1217cceb-59b9-4c90-88c8-f5484dab5dc5": 0, "15d89afa-7c5d-45ba-b41e-633f39e99ab3": 0, "201a7b0a-b199-4703-96ee-74dcf47d73de": 0, "2b4a2d57-84c6-4870-830a-280d94152a30": 0, "2edac89f-a9fe-4ce6-9a83-ef66bad156da": 1, "32139d0e-1580-4745-b645-e99797a22a19": 0, "530e35c4-230e-4df8-b35c-e08c320ddadb": 0, "5520f70d-0e13-4938-9a75-f3d46e6eaa77": 1, "82b957ea-e50b-4cbc-a9c0-7cfbf97d257f": 0, "8dae4bf2-cee2-4790-ad3d-64799ae4b51f": 0, "a725313b-970d-4208-aafd-ed6cf8e9b679": 0, "ad872e1d-f2ec-441d-bba9-2c66d70fd702": 0, "b46af5e2-9013-4df3-b5f0-73ddee77c7aa": 0, "b83edf2b-6342-4302-962a-67df22b15899": 0, "c429013b-8050-41ad-b06f-83738ceb5b8c": 0, "cada9402-7728-449b-aa94-d958fc2c2cc9": 0, "d3adb9b2-3025-47f2-ad66-a34822892c2c": 0, "d97c1175-f5cf-4a13-865e-9b581fdfa718": 0, "d9d74fc4-8c48-40ee-a68b-929f629f48d2": 1, "e3186cde-7177-4b67-85ce-143da47a2e1c": 1, "ee13ac71-94c6-4d11-9963-15fe0ff773de": 1, "f1283084-c66b-4b5a-9aa0-6951fad19f86": 0}
1244	5000	24	58	67	21	0	0.928	2	0.958	13,10,1	1.1	0.95	1.0	0.0	0.0	2	0.906	20	9	13	0.942	0.117	0.0	1.0	0.0	0.0		{"0e7ee950-70d7-43e4-a5a3-d9b0a36b22c8": 0, "11ff54bd-da92-4a89-90d2-2e44afd8e9a1": 1, "24f37cd3-bb5b-472b-9ee3-5fd6db02acac": 0, "2f50d529-f6bb-422a-b1b6-b1a975fbf68a": 0, "4b085a31-ed4d-4c3d-a20f-3b512c924ece": 0, "4b5c5e73-3e89-443e-8421-f03b0f277d5a": 1, "53bffd23-b7b2-476b-9168-d92069242e1c": 1, "5483643f-0ecb-41eb-8b48-2c710bcc7ef8": 1, "586327fc-6672-4bf7-b3c9-89cfb6846ee7": 1, "5ac08b22-cecd-4ebd-8bfc-af46db1193d2": 0, "6f4c2b0f-f8eb-4b39-8f32-35e6b734e9d1": 0, "7ade89bd-39b6-4088-8acb-316aab3c3f78": 0, "7da88da2-c1bc-4e3a-9dcb-8414113ad2b0": 1, "7fd86aa6-7010-48a5-a437-eb511776dd24": 0, "94005e74-77d0-4c81-bce6-f70ba048ef20": 1, "95984e2d-f16b-40c0-a6df-cb75ad043b22": 0, "c791f48c-1ff1-4b04-8f4c-c30d74cb976a": 0, "cac8ffc6-7bba-4303-82b2-76a2b5dcce19": -1, "ccbb2eb8-33c1-4816-b1e8-25314485c016": 0, "d173ba03-1d90-4f7b-8727-3798d97254b5": 1, "ea924d5b-8c4f-47ac-8e1d-1ac17e6da3fe": 0, "ebb20a97-55a8-4300-b3e6-a7e7ee6a2ff9": 0, "f6984c6c-b2f3-4f21-92cb-0434c33c66ff": 1, "fb8959f2-88e9-4118-ba23-38db909a69c8": 1}
1247	5000	20	212	209	16	0	0.989	2	1.0	12,8	0.7	1.0	1.0	0.0	0.0	1	0.0	20	8	13	1.0	0.0	0.0	0.495	0.0	1.0		{"0fe6616f-ef66-4f52-92fa-a3eb37536f2f": 0, "101cdd6b-bd87-45ec-b96b-968edb9325d6": 0, "1f3b9796-f218-42c2-a506-b64c39416215": 0, "22ea9954-e30d-4ba6-aaeb-28b986fc88c1": 0, "30e0d613-c9ed-42bc-95f4-d63213ac8bc5": 1, "3aa1b6a5-2d92-4c53-ab34-709302ead8d4": 1, "5bce812d-c943-4f47-b596-71a737960be4": 1, "7b73814f-f28c-4c0d-b3f1-82f5a3496031": 1, "806f7101-3d62-4eed-a854-434d48734bda": 0, "81e91e6c-83d6-459a-a583-3caa1350a932": 0, "8dc10a76-006a-4a7d-8fa5-b31b8b7d9c31": 0, "93eea5fe-6a18-453a-9cba-b584caaaf774": 1, "98ec507b-17be-4e2e-995e-efa1788c7bd8": 1, "9a539d57-bc2d-49e5-aee4-76901bf2edf1": 1, "beda886d-1ca2-4f3c-a7f9-82b82e05b92f": 0, "c40e5e32-7021-4180-a75e-8190bf3f68fc": 1, "d4663f18-3ce9-443f-93bb-2fe4fd2a9617": 0, "e30caeb0-6721-456e-a6d5-a90cd6f2c7bf": 0, "ecc85254-3470-4290-9f19-8a51707aec53": 0, "fb2b9b98-1edb-41e2-ad43-b36b87bf2644": 0}
1253	5000	16	344	347	24	0	0.983	2	1.0	12,4	0.5	1.0	1.0	0.0	0.0	2	1.0	16	6	13	1.0	0.0	0.0	1.0	0.0	0.0		{"125f4eed-b1c3-4bc2-ba8d-aefb72be2d15": 0, "19e693de-6e74-4689-87f1-52c89de189a1": 0, "1cf01847-524b-495a-946f-b347770cb377": 0, "1f6a42d6-572f-475f-9772-402744847901": 0, "288669cd-3009-4532-b196-400ec36ed031": 0, "2d66fcdb-9232-46c0-b980-4746ce433f9f": 0, "3e1abb43-3415-4458-a171-77ba1eb9da65": 1, "4b657902-f6c0-4437-a0fc-51cce59f1cdd": 0, "5868f6d4-e723-4c59-8c69-81995d557efc": 0, "8da9298a-7cae-4f79-9a60-945aaf1f8c76": 1, "97b02c9a-0952-4af4-948e-3da11609b0d5": 0, "a97d6ba8-99e3-472e-958e-6cc34c57ff37": 1, "b15d97a2-0a9e-4747-87bf-24e4f4493263": 0, "b92066d7-4e86-4524-8ff9-8bfceea246fe": 0, "de6442a9-3cf2-47c1-966f-66003d5fde51": 1, "f535b0dd-0161-43e7-a8f5-5759e00693f2": 0}
1254	5000	22	102	83	20	0	0.81	2	0.864	13,6,1,1,1	0.7	0.95	1.0	0.0	0.0	2	0.82	20	7	14	0.968	0.061	0.0	1.0	0.0	0.0		{"00f1a6c7-f104-43a7-952c-b4736544b6af": 1, "0b357bc2-2274-473e-b214-e64bfafb75bc": 1, "19e693de-6e74-4689-87f1-52c89de189a1": 0, "1b5dbfb4-6cd3-40bf-8c3a-47e0132d853b": 0, "211701a9-9ea3-4774-b86e-25e4818051e1": 0, "23be820e-bf40-4e72-a841-dc0db923249a": 0, "275b2c15-c590-4fc4-8996-99c32a56a936": 1, "288669cd-3009-4532-b196-400ec36ed031": 0, "3e1abb43-3415-4458-a171-77ba1eb9da65": 1, "5a8c2de5-9c47-4728-9ec5-37a1364ca02e": -1, "6ea0e28d-ec12-4ae9-b4ff-5823e1a9ba91": 0, "764e4f86-8e89-41ee-8e53-4836e74defd3": 0, "819eb1c6-9911-4907-87de-697d650cea7d": 0, "91574430-cf29-46fe-86fa-346915417617": 0, "91fc92d6-f769-4f05-b061-a2dc02626a5a": 1, "a00e7ad4-520d-4129-a9c9-9e54b881b334": 1, "a87dc797-d501-4378-8c18-e0a686124f8b": 0, "a97d6ba8-99e3-472e-958e-6cc34c57ff37": -1, "b15d97a2-0a9e-4747-87bf-24e4f4493263": 0, "e1a9fd80-2685-4932-bd96-965de7524713": 0, "f535b0dd-0161-43e7-a8f5-5759e00693f2": 0, "fa748c81-d743-4ed7-9ea2-7298454f2591": -1}
1259	5000	23	178	188	29	0	0.862	2	1.0	14,9	1.1	1.0	1.0	0.0	0.0	2	0.826	20	13	9	1.0	0.0	0.0	0.9	0.074	0.125		{"059a4c0c-a7d1-4561-83a2-b453103f2368": 1, "06b806ad-278d-49e9-a482-db7066a9a494": 1, "1913f504-9ad0-4500-a2a5-18952165bb6c": 0, "2690de9d-373a-42cc-bc0f-60796bfdc6ca": 1, "36b166ff-a136-4fe1-8e27-eb07d65dcad6": 0, "382bb775-3d93-4070-9c1b-efb49f0e23d6": 0, "3bf1d5f0-ef42-4f36-9016-4350812db5d0": 0, "3ddc7194-ebce-4a07-8643-e99596eca5c4": 1, "5b42b77a-5125-4fa1-a10c-70818cb04a0b": 0, "611a7e46-1649-4b03-8101-70452739a276": 0, "6f0ca50e-5756-4cb0-8ecf-0ac88abe08ba": 1, "6f488a06-152f-44d6-9c55-6640a6f61dd9": 1, "718afcd0-6408-4ad5-8dc4-e423e97458b2": 0, "78eaebe5-9e7d-45bd-8d36-421c81e3b889": 0, "873c0d35-a44c-4d89-aad2-79e842030731": 0, "897f8a26-8640-43d0-a0b7-579e95766cff": 0, "89dfd021-8bd3-40c6-9ac5-e24625efb026": 0, "8da6dca4-cad0-4eac-95d1-a19bc5914af0": 1, "a64c096b-f694-4e1f-b022-1ff53c848f79": 1, "af75886a-b6a1-4e42-9b6a-a84dc86c3188": 0, "bb6ff5a7-9265-49d8-bf79-ff97a34ac273": 0, "bbe177da-edcd-414d-bcc8-7336f3ef51bd": 1, "da3acd14-614a-4815-974b-e20d34b653a7": 0}
1263	5000	22	292	305	21	0	1.0	2	1.0	17,5	0.9	1.0	1.0	0.0	0.0	2	1.0	22	6	19	1.0	0.0	0.0	1.0	0.0	0.0		{"01fda5d0-8c8d-4c52-84a3-b80e9f59f323": 0, "0912e62c-6242-4a38-91ab-b9f85a869acd": 0, "0e371ddf-a818-4bf9-a7cf-c2fd4f9b20ed": 0, "190a8717-d56f-4c43-9960-8cc9421237a2": 1, "2216cd18-8324-4074-ad08-1233b20fc62e": 0, "292e4308-8088-4580-80de-3f25ca69308d": 0, "32b057a3-49c9-4198-a08e-41b6c2ac19cc": 0, "3717564e-aa8f-459a-b8f9-cd5dc0115b04": 0, "4d800c27-04cc-496d-a002-20aa50f891c3": 0, "59f7b163-c812-4ebe-b149-14826e26697e": 0, "5a8c2de5-9c47-4728-9ec5-37a1364ca02e": 0, "6021557d-7d9c-4883-8755-c08e6007568c": 0, "71775a5f-23db-4685-af5f-2f20685f4d3b": 0, "88bfcdba-f8db-4150-9d6d-ec7d3ff2924f": 1, "93b091f4-e842-4b6f-b459-bcb3a9a156ce": 0, "943480c6-61a9-43a0-9c27-5698962a8d44": 0, "9fb6cc97-4604-4c14-b348-a8d3dad32acd": 0, "a91b5aba-1635-49d1-92dc-a702626a3d6d": 1, "baf6f4ef-2f4f-4b02-a79b-59205e136192": 0, "bc988146-a71f-409c-8ec5-9bca8b72e95e": 1, "d7a78b26-da81-4d93-9bb6-6b13ea4e34fa": 1, "dbb93b14-428f-418a-8a1d-361a15a91e59": 0}
1268	5000	20	904	875	0	0	0.905	2	1.0	11,9	0.8	1.0	1.0	0.0	0.0	2	0.463	19	13	8	1.0	0.0	0.0	0.719	0.289	0.273		{"025130db-bdae-436e-b05b-22cbeeb65b9f": 1, "06bce644-8d55-44d1-a35f-5b8297b7fc23": 0, "07ba742a-01b0-419a-a274-bd7a79b67b86": 0, "1010884c-e203-4032-b5b8-3d11df7bd3a1": 0, "1f5de406-d9ad-4fdd-a784-bd9870a11f96": 1, "2c950fa6-e1a1-4066-9395-5dbb147fe0ef": 1, "5f5a9f97-38a1-4362-b710-2dea56d7d3f4": 1, "69276c52-b807-4329-8cbf-d27445aea710": 0, "81507334-c1a3-4f41-b506-a4da1bd9c2a6": 0, "847ffc03-bc54-4350-a4cf-b8874282086e": 0, "880b8780-3ec3-4317-988d-80799f67899b": 1, "a22e569d-78aa-4756-8df9-7993d5227e04": 0, "a28065c7-cdc6-4106-9f41-3cdfff32aaf3": 1, "a49e42a9-3bd1-4a81-9df0-303eb794813c": 0, "a692ab01-9680-4248-b4c1-3166d725ffc3": 0, "ae1dae2e-448e-4c13-bbae-fb49438e6284": 0, "bfe09242-ce47-47a7-8388-655a22b6fb83": 0, "ca0912d7-c352-4e8f-9266-da9c3baffc08": 1, "f0435e19-7b0e-4c51-b206-57d0653ecd14": 1, "f0ef9964-485c-4b02-ad91-468b8af1b4c6": 1}
1271	5000	25	255	173	21	0	0.863	2	0.88	11,11,1,1,1	1.4	0.955	1.0	0.0	0.0	1	0.0	22	13	12	0.952	0.099	0.0	0.481	0.0	1.0		{"000ca237-0fc9-42b8-a69d-3aeb16121576": -1, "1890c37c-822c-4c69-93a7-cab2355f5532": 0, "1fd2c04a-080d-40ce-ac73-ac0c2cae1cf6": 1, "200da25d-498c-467f-aa2f-c3d053cefb41": 1, "25aa448c-15ea-4f4e-bf38-f522d55f635d": 1, "2a4b1aca-e8e7-4750-9f66-a94ac572830c": 0, "2a4dbb40-7e1a-4ae5-9354-e864b23e090d": 1, "2b4bc550-ba8b-46a6-8a09-ff76c74896d1": -1, "3000c7ff-0b27-41a1-b740-029360e4671e": 0, "4bf1ad66-a6b8-4e0c-a288-759dc0309430": 0, "64df24ce-6b24-478e-9d4b-c5f2c7ab4218": 0, "6e71a176-a684-4041-8fad-8cb44d02ef21": 1, "7069d941-4d26-4bc7-9684-ae0c597cc6c4": 0, "7261e92a-5a89-49bc-a7fd-57adc80f0474": 1, "792218f9-24af-415d-aea0-395e0c40d0ab": 0, "7d79a39e-45b6-477e-8a76-ceadb1e39c0f": 0, "872f1a96-c540-4a1e-9190-f7edb1f183ea": 1, "87b710ed-97f7-41fc-b520-caf5379c84fe": 1, "8a43742c-8adc-4857-a255-8720f10bdb51": 1, "923465f0-8bae-48e4-97dc-0307dc8eae31": 1, "95d229e8-1539-4bc1-a708-fdb6a61fed2a": 1, "a2beefc3-6379-4518-9fe1-40151471cb03": -1, "b8942c9a-91ac-426e-9c78-a306054707b8": 0, "c50865d2-0a10-4d9a-8f98-b52d672571d0": 0, "ee38a4df-8d55-41a1-9021-ed8f7764f780": 0}
1274	5000	20	416	367	0	0	0.832	1	0.6	12,1,1,1,1,1,1,1,1	1.1	0.667	0.75	0.0	1.0	1	0.0	12	3	10	0.621	0.462	0.259	0.591	0.0	1.0		{"0465dd61-0962-4d77-8d6a-5906d048afa8": 0, "0df4d3d0-0f89-4be6-9850-f22046d6bcb9": -1, "1369c055-559e-4549-9486-3519d20e6322": 0, "1eb5230e-cabe-453c-8af5-333518b34dce": -1, "2ae36aa2-ca2f-413e-94b2-0487de06f35b": 0, "41a57ea2-24d2-453a-b74c-f90352899ce3": -1, "4455420c-dfad-418b-9798-fa5f745a441c": 0, "45d46631-2438-4325-80be-38c54bda7df0": -1, "4bc50581-928c-4af1-a41c-df8f54afd6a6": -1, "57471e4d-aedf-4b5f-a985-d30ab9236a48": 0, "6039e816-963a-40bb-809d-643e52afc17c": 0, "70e5781d-6dee-4795-bde6-2eaeb5aedd8b": -1, "b8512de5-3cda-43e8-ae6f-cc3cdd2c7717": 0, "bb5eee92-e0ab-446e-9f6a-04b5caec5f66": 0, "bf398e67-b851-497b-aa2f-bf73e4ebc3d7": -1, "c28202e9-8959-4d13-8e41-6f75679966f2": 0, "c6358e36-0892-4e9e-9f8c-109386e7114a": 0, "e58c45a9-f2f8-4a52-98f7-152d013e67c4": -1, "f5e0cb3e-be1c-4ad1-af50-5ab0538f6724": 0, "fd0d322f-dc31-4125-a0aa-3154c898ab4a": 0}
1275																											subprocess.TimeoutExpired: Command '['minimap2', '-a', '-k15', '-w5', '-e0', '-m100', '-r2k', '-D', '--eqx', '-t', '2', '--secondary=yes', '-N', '1000', '-p', '0.05', '/home/mayv_c/.claude/jobs/bd7213cd/tmp/batch/1275_5000/reads.fa', '/home/mayv_c/.claude/jobs/bd7213cd/tmp/batch/1275_5000/reads.fa']' timed out after 119.99998587099253 seconds	
1276	5000	21	209	97	0	0	0.362	2	0.476	6,4,1,1,1,1,1,1,1,1,1,1,1	1.1	0.8	0.5	0.0	1.0	1	0.0	5	4	2	0.4	0.5	0.75	0.6	0.0	1.0		{"0de87033-9196-4c7d-91ae-ef84783fdbb8": 0, "27e2bd54-9555-4cb2-8fc6-3016499e734d": -1, "33f6fa99-a7ba-4c30-87b8-8475fdc8080d": -1, "3efbf2f6-b4ca-49f4-85fc-fc17c3ee36e2": 1, "5fcb022c-9e34-4673-ab96-853a642c2986": 0, "69b80ad6-8db9-4802-9c8b-bc05e0900d46": -1, "6f118d0e-58a7-4ff6-827c-5aebd735b44d": -1, "6f6fed4e-ddac-4ebb-b30f-626cad2d9e2c": -1, "7aa73735-15a3-46b1-a180-9669e45b9ffd": -1, "818f9793-4392-4e52-9cc0-98f634403055": -1, "89d81066-735a-48f5-8ec8-f9a3e477eade": 0, "9ffa9963-e319-4418-8a63-edf6a3018178": -1, "b025b16e-1f49-47dc-b2d5-8cc508d454f8": 0, "b462ffa8-9b32-4355-96b1-d5821385bc43": 1, "b6bcde11-e548-43f5-8d3d-fbb287538f02": -1, "be597a42-0ecd-4c4a-96c5-a15ad673e25e": -1, "c54718cd-3e0c-42b6-ab3a-64fd7d8ddca6": -1, "d71a78f0-805d-463f-bab4-61cc149d1ddc": 0, "f50a0e5b-ec79-4b7c-b66f-37c672a8d77e": 0, "fb3ab364-4348-45b7-9a40-e680e1c3ad94": 1, "fcd6159f-95eb-4a5a-b947-269c8dcee1df": 1}
